source_name,video_id,video_title,video_url,published_at,transcript_status,gemini_status,gemini_error,is_property_listing,location,normalized_locality,is_target_location,location_score,property_type,bhk,land_area,built_up_area,price,facing,road_width,floors,bedrooms,bathrooms,parking,approval,amenities,nearby_landmarks,contact_details,missing_fields,source_facts,visual_style,exterior_description,neighbourhood_description,video_status
Tamil Veedu,tTgkkQPNeCo,"2BHK House for Sale in Pogalur, Coimbatore 3cent 54.50Lakhs ☎️ 7904664243",https://www.youtube.com/watch?v=tTgkkQPNeCo,2026-08-22T09:39:30Z,analyzed_from_video,success,,True,"Pogalur, Mtp to Annur Road, Coimbatore",,True,0.75,Independent House,2,3 Cent,1250 sqft,54.50 Lakhs (negotiable),"East Facing (House), North Facing (Site)",NOT SPECIFIED,2,2,2,Covered Car Parking (20' x 12'),DTCP Approved,Borewell | Water Sump | Bank Loan Facility | Covered Car Parking | Pooja Room | Terrace Access,Mtp to Annur Road,7904664243 | 6379868558,road_width,"2BHK House in Pogalur, Coimbatore listed for 54.50 Lakhs | Land size is 3 Cent and built-up area is 1250 sqft | East facing house with north facing site | DTCP approved site with bank loan facility available | Ground Floor includes Car Parking (20'x12'), Living Hall (16'x16'), Pooja Room (4'x4'), Kitchen & Dining (16'x8'), First Bedroom (16'x10'), and Attached Bathroom (8'x4') | First Floor includes Second Bedroom (16'x10') and Attached Bathroom (8'x4') | Property features borewell and water sump","Vertical orientation real estate video tour featuring exterior street perspective, covered carport, interior rooms including staircase with under-stair storage/TV unit, kitchen, bedrooms, bathrooms, and terrace area with background music.","Modern two-storey residence with cream and light grey painted walls, vertical wooden element accents, geometric grey line patterns on the compound wall, sliding main gate with yellow entrance ramp, and a semi-covered carport with glass/wood ceiling panels.","Suburban residential neighborhood in Pogalur, Coimbatore, featuring paved roads, modern independent houses of similar architectural design, and green trees nearby.",approval_pending
ITHU NAMMA VEEDU,6RCA3cUaZ2Y,2BHK Othakalmandapam 📞9361839488 | 2.5Cent | 1400Sq.ft Build Up | 55 Lakhs With Registration,https://www.youtube.com/watch?v=6RCA3cUaZ2Y,2026-08-22T09:30:05Z,analyzed_from_video,success,,True,"Othakalmandapam, Coimbatore, Tamil Nadu",,True,0.75,Independent House,2 BHK,2.5 Cents,1400 sq.ft.,₹55 Lakhs (with free registration),North,NOT SPECIFIED,G+1,2,3,11' x 17' Covered Car Parking,DTCP Approved,Individual Borewell | Water Sump | Car Parking | Pooja Room / Store Room | Balcony | Terrace | Outer Bathroom,Karpagam College | Coimbatore - Pollachi NH Highway,9361839488 | 8667463872 | 6379188694,road_width,"2 BHK North-facing independent house for sale at Othakalmandapam, Coimbatore. | Land area is 2.5 Cents and built-up area is 1400 sq.ft. | Property features a North-facing main teakwood door. | Includes individual borewell, water sump, 11'x17' car parking, 11'x20' living hall, open kitchen & dining (10'x16'), pooja room (4'x10'), kids bedroom (10'x11') with attached bathroom (4'x6'), family living (10'x16'), master bedroom (10'x16') with attached bathroom (5'x10'), outer bathroom (4'x7'), front balcony, and terrace. | Special offer price of ₹55 Lakhs including registration costs. | 75% bank loan facility available. | Located within walkable distance to Pollachi NH Highway and Karpagam College.","Dynamic video walkthrough hosted by a presenter showing the exterior facade, car parking, interior living areas, kitchen, bedrooms, bathrooms, first-floor family living, balcony, and terrace with surrounding views.","Modern two-story elevation with grey, orange, and charcoal accent painting, gated entrance with a red-painted ramp, tiled parking area, and spacious open balcony/terrace.","Developing residential locality in Othakalmandapam, Coimbatore, situated close to Pollachi NH Highway with nearby educational institutions like Karpagam College and surrounding green landscapes.",approval_pending
Tamil Veedu,uAJus2hXLTo,இவ்வளவு அழகான 3BHK வீடு விற்பனைக்கா😳🔥 Architect Designed அட்டகாசமான வீடு! Epi-1638,https://www.youtube.com/watch?v=uAJus2hXLTo,2026-08-22T13:15:33Z,analyzed_from_video,success,,True,"Saravanampatti, Karattumedu, Coimbatore",Saravanampatti,True,1.0,Duplex House,3,"3.5 Cents (1500 sq.ft, 30x50 ft)",3150 sq.ft,Rs. 1.79 Crore (Negotiable),"Site: South Facing, Main Door: East Facing",NOT SPECIFIED,Ground + 1 Floor + Terrace,3,4,Covered Car Parking (18' x 16'),DTCP Approved,Covered Car Parking | Double-Height Living Hall | Indoor Garden | Modular Kitchen | Walk-in Wardrobe | Terrace Gazebo with Glass Roof | Kids Swimming Pool | Borewell | Water Sump | False Ceiling with LED Lighting | Floating Staircase,Karattumedu Murugan Temple,Natrajan Homes: 9894456061,road_width,"Land area is 3.5 cents (30x50 ft / 1500 sq.ft) as per audio at 01:15 | Built-up area is 3150 sq.ft as per audio at 01:23 | South facing site with East facing main door as per audio at 01:10 | Total price is Rs. 1.79 Crore negotiable as per audio at 10:13 | Located behind Karattumedu Murugan Temple in Saravanampatti, Coimbatore as per audio at 10:07","Contemporary luxury interior with double-height ceiling, marble-grain vitrified tiles, custom false ceilings with profile strip lights, wooden accent paneling, floating staircase with stainless steel glass railing, and modern modular storage.","Modern duplex facade combining white plaster finishes, brown wood-texture wall claddings, glass balcony handrails, ambient exterior wall sconces, and a wide wooden-finish metal gate.",Residential street featuring rows of modern multi-story independent houses and villas with visible open greenery in the backdrop.,approval_pending
COVAI REAL ESTATE,6jJtYT4MA_E,Land sale near coimbatore international airport | Residential Property,https://www.youtube.com/watch?v=6jJtYT4MA_E,2026-08-22T18:30:25Z,analyzed_from_video,success,,True,"Tex Park Road, Kalapatti Road, near Coimbatore International Airport, Coimbatore",,True,0.75,Land / Plot,NOT SPECIFIED,"5 Cents (Frontage: 40 ft, Length: 54 ft)",NOT SPECIFIED,NOT SPECIFIED,North,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,DTCP Approved,Park | Children's Play Area,Coimbatore International Airport | Tex Park | Kalapatti Road,904 2575 274 | 904 300 2309,price | road_width | built_up_area | floors | bedrooms | bathrooms | parking,"5 Cents land for sale within walkable distance from Coimbatore International Airport. | Site dimensions: Frontage 40 ft, Length 54 ft. | North-facing plot with DTCP approval. | Located on Tex Park Road off Kalapatti Road. | Situated approximately 100 meters opposite Tex Park. | Contact numbers: 904 2575 274, 904 300 2309.","Aerial drone footage showing plot boundaries and surrounding neighborhood, along with ground-level video of Tex Park and the access road.","An open land plot situated among residential houses, small apartment blocks, and coconut groves, with gravel and asphalt access roads.","A developing residential area located near Tex Park and Coimbatore International Airport, featuring parks and existing houses/apartments.",approval_pending
COVAI REAL ESTATE,icWK1jhUiU0,Mainroad facing corner property for sale in coimbatore,https://www.youtube.com/watch?v=icWK1jhUiU0,2026-08-22T12:32:36Z,analyzed_from_video,success,,True,"Veerapandi Pirivu, Mettupalayam Road, Coimbatore, Tamil Nadu, India",,True,0.75,Vacant Land,,70 Cents,NOT SPECIFIED,₹6.50 Lakhs per Cent (Negotiable),Main Road Facing,30 Feet to 40 Feet,,,,NOT SPECIFIED,DTCP Approved Layout Proposed,Tar Road Access | Electricity Line | Drainage Facility,Veerapandi Pirivu | Mariamman Temple Junction | Mettupalayam Road,99625 55001,built_up_area | floors | bedrooms | bathrooms | parking,"Property features a 400ft frontage on a commercial main road. | Total land area available is 70 Cents. | Proposed layout plan supports up to 20 DTCP approved plots. | Equipped with 30ft and 40ft wide tar roads, electricity, and drainage infrastructure. | Located off Mettupalayam Road at Veerapandi Pirivu near Mariamman Temple junction. | Quoted price is ₹6.50 Lakhs per cent, open for negotiation.","Aerial drone footage mixed with street-level driving perspectives, accompanied by Tamil audio commentary, English subtitles, and text overlays highlighting key details.","Large flat, clear vacant land parcel surrounded by boundary markings, side drainage channels, and asphalt access roads.","Semi-urban residential and commercial area with low-rise houses, electrical poles, bus routes, and mountain views in the background.",approval_pending
FUNDLU,7bj_axUSMmM,சென்னையில் 2 இரயில் நிலையம் அருகே 10000 EMIல் இடத்துடன் வீடு | Sqft 1599க்கு வீட்டு மனைகள் #lands,https://www.youtube.com/watch?v=7bj_axUSMmM,2026-08-23T03:30:04Z,analyzed_from_video,success,,True,"Chengalpattu (Near Villiambakkam & Palur Railway Stations), Chennai, Tamil Nadu",,True,0.75,Residential Plots & Independent Houses,"1 BHK, 2 BHK",600 sq.ft. onwards,NOT SPECIFIED,"Plots at Rs. 1,599/sq.ft.; 1 BHK House from Rs. 17-18 Lakhs; 2 BHK House from Rs. 22 Lakhs",NOT SPECIFIED,NOT SPECIFIED,1,"1, 2",NOT SPECIFIED,NOT SPECIFIED,DTCP & RERA Approved,"Blacktop internal roads | Individual borewell & water supply | Electricity (EB) line connection | CCTV surveillance | Gated compound wall layout | Free Registration, Patta, & EC | 20g Silver coin offer on booking | Buyback guarantee option",Villiambakkam Railway Station | Palur Railway Station | Villiambakkam Bus Stop | Palur Bus Stop | Indian Oil Petrol Station | Government School & Gokulam Public School | Annai Theresa Arts & Science College,"7299999350, 7299999217",built_up_area | facing | road_width | bathrooms | parking,"Golden India Housing & Properties offers DTCP and RERA approved plots and independent houses near Villiambakkam and Palur railway stations in Chengalpattu. | Plot price is Rs. 1,599 per sq.ft. with EMI options starting at Rs. 5,000/month. | 1 BHK independent house + land package starts at Rs. 17 to 18 Lakhs with monthly EMI of Rs. 10,000 - 15,000. | 2 BHK independent house + land package starts at Rs. 22 Lakhs with monthly EMI up to Rs. 20,000. | Offer includes free registration, Patta, EC, 20g silver coin on spot booking, and a buyback appreciation guarantee.","Promotional real estate review video featuring on-site presenter interviews, aerial drone footage of the layout, tours of completed and under-construction homes, graphics overlays, and footage of nearby infrastructure.","A spacious gated residential layout featuring blacktop asphalt roads, compound fencing, newly built single-storey pastel-colored houses, ongoing brick construction plots, individual water tanks, and electricity poles set amidst lush greenery.","A growing suburban residential area in Chengalpattu located adjacent to railway stations and highway bus stops, surrounded by peaceful rural landscape, nearby schools, colleges, and petrol stations.",approval_pending
COVAI REAL ESTATE,gieIQ9wpTYQ,Boomi Pooja in coimbatore Velakinar land 🏡,https://www.youtube.com/watch?v=gieIQ9wpTYQ,2026-08-23T06:39:01Z,analyzed_from_video,success,,True,"Vellakinar, Coimbatore, Tamil Nadu",,True,0.75,New Construction Project / Plot,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,,,9345425595,bhk | land_area | built_up_area | price | facing | road_width | floors | bedrooms | bathrooms | parking | approval | amenities | nearby_landmarks,"Video text announces 'NEW CONSTRUCTION PROJECT' and 'BOMMI POOJAI'. | Location specified in video text as Vellakinar, Covai (Coimbatore). | Contact number displayed on screen: 9345425595. | Title mentions Boomi Pooja in Coimbatore Velakinar land.","Vertical orientation footage depicting a Bhumi Pujan ceremony with ritual items (flowers, fruits, turmeric water), followed by a view of the vacant, fenced plot and the adjacent road.","Vacant land plot surrounded by a precast concrete boundary wall, prepared for construction.","Residential neighborhood with paved access roads, existing two-story houses, and surrounding greenery.",approval_pending
FUNDLU,T7KQqAbqJp0,சென்னையில் 10000 EMIல் இடத்துடன் வீடு | Sqft 1599க்கு வீட்டு மனைகள் #lands,https://www.youtube.com/watch?v=T7KQqAbqJp0,2026-08-23T03:35:43Z,analyzed_from_video,success,,True,"Villiambakkam / Palur, Chengalpattu, Chennai, Tamil Nadu",,False,0.0,Residential Plot & Individual House,"1 BHK, 2 BHK",NOT SPECIFIED,NOT SPECIFIED,"1 BHK: ₹17 Lakhs - ₹18 Lakhs; 2 BHK: Starting from ₹22 Lakhs; Plot: ₹1,499 - ₹1,599/sqft; EMI: ₹10,000 - ₹15,000/month",NOT SPECIFIED,NOT SPECIFIED,1 Floor,1 or 2,NOT SPECIFIED,NOT SPECIFIED,DTCP & RERA Approved,Blacktop internal roads | Street lights | Electricity connection | Free Registration and Patta offer | Silver/Gold coin offer,Villiambakkam Railway Station | Palur Railway Station,"{'phone': ['7299999350', '7299999217', '7299999726', '7299999426'], 'company': 'Golden India Housing'}",land_area | built_up_area | facing | road_width | bathrooms | parking,"Golden India Housing project located near Villiambakkam and Palur railway stations in Chengalpattu area. | DTCP & RERA approved residential plots and houses available. | 1 BHK house priced between ₹17 Lakhs to ₹18 Lakhs. | 2 BHK house starting from ₹22 Lakhs. | Plots available starting at ₹1,499 / ₹1,599 per sqft. | Monthly EMI options available from ₹10,000 to ₹15,000.","Vertical promotional video clip presented on-site with text overlays showing pricing, phone numbers, and location footage including railway station signboards and street views.","Single-storey low-budget houses with external blue staircases, ongoing brick masonry construction, paved tar roads, electric poles with streetlights, and open green surroundings.","Developing residential layout surrounded by greenery, countryside views, and close proximity to railway stations.",not_target
ITHU NAMMA VEEDU,OEul0dWNXSU,🔥20 வருஷம் ஆனாலும் இந்த வீடு ட்ரெண்ட் கோரியது🔥 8220631166 | 3.5Cent North 3BHK Luxury House for sale,https://www.youtube.com/watch?v=OEul0dWNXSU,2026-08-23T07:31:51Z,analyzed_from_video,success,,True,"Karamadai, Mettupalayam Road, Coimbatore, Tamil Nadu",Karamadai,True,1.0,Independent Villa,3BHK,3.5 Cents,1850 sqft,₹1.05 Crore (negotiable),North Facing Site / East Facing Main Door,NOT SPECIFIED,G+1,3,3,Covered Car Parking (16ft x 17ft),DTCP Approved,"Covered Car Parking | Borewell | 7,000 Liters Underground Water Sump | Modular Kitchen with Pantry Unit | Pooja Cabinet | Gypsum False Ceiling with LED & Focus Lighting | Full Interior Wardrobes & Dressing Units | Spacious Balcony and Open Terrace",Mettupalayam Road | Karamadai - Mettupalayam Highway,8220631166 | 8667463872,road_width,"3.5 Cent plot size with 30ft x 50ft plot dimensions. | Build-up area is 1850 sqft (1900 sqft mentioned in video narrative). | North-facing plot with an East-facing carved teak wood main door. | Ground floor has living room (20x16 ft), kitchen with dining, master bedroom (10x16 ft) with attached bath, and kids bedroom (10x8 ft) with attached bath. | First floor includes a third bedroom (10x16 ft) with attached bath, corridor, and large terrace balcony. | Features 7,000 Liters water sump and an individual borewell. | DTCP approved property located within walking distance to Mettupalayam Road.","Comprehensive walkthrough video presented on-camera in Tamil, featuring detailed room-by-room tours of interiors, woodwork, bathrooms, balcony, and terrace views.","Contemporary G+1 villa styled with a white and warm wood aesthetic, featuring a decorative circular CNC tree-cutout accent window in the parking area, brown toughened glass balcony railings, louver ceiling paneling, and wooden-finish compound gates.","Residential layout development with open plots, paved access streets, low-rise residential homes, and scenic hill views in the background near Karamadai.",approval_pending
ITHU NAMMA VEEDU,94Y_3Jp2hQw,🔥20 வருஷம் ஆனாலும் இந்த வீடு ட்ரெண்ட் கோரியது🔥 8220631166 | 3.5Cent North 3BHK Luxury House for sale,https://www.youtube.com/watch?v=94Y_3Jp2hQw,2026-08-23T09:30:17Z,analyzed_from_video,success,,True,"Karamadai, Mettupalayam Road, Coimbatore, Tamil Nadu",Karamadai,True,1.0,Independent Villa,3,3.5 Cents,1850 sqft,Rs. 1.05 Crore (negotiable),North,NOT SPECIFIED,2,3,4,16 x 17 ft Car Parking Space,DTCP approved site,Car Parking | 7000 Liters Water Sump | Borewell | Modular Kitchen | False Ceiling | Puja Cabinet | Spacious Balcony/Terrace | Outdoor Toilet,Mettupalayam Road (Walkable Distance),8220631166 | 8667463872,road_width,"3BHK Independent Villa for sale in Karamadai, Mettupalayam Road, Coimbatore. | Land area is 3.5 Cents and built-up area is 1850 sqft. | Car parking dimensions are 16 ft by 17 ft with false ceiling and CNC design window. | Features a 7,000 Liters water sump and an independent borewell. | Living hall dimensions are 16 ft by 20 ft. | Kitchen dimensions are 8 ft by 16 ft with modern cabinets and hanging lights. | Master bedroom is 10 ft by 16 ft with an attached 4 ft by 10 ft bathroom. | Ground floor second bedroom is 10 ft by 8 ft with an attached 4 ft by 5.5 ft bathroom. | First floor third bedroom has an attached 6 ft by 4 ft bathroom. | Includes an outdoor Indian closet bathroom measuring 4 ft by 5 ft. | DTCP approved site with 75% bank loan availability. | Listed price is 1.05 Crore (negotiable).","Vertical screen real estate tour hosted by a presenter walking through the interior, parking, and rooftop terrace.","Modern two-story white structure with brown/wooden accent paneling, main entrance gate, covered car parking with a circular laser-cut CNC metal grill, glass-railing balcony, and tiled terrace.","Suburban residential area located within walkable distance from the main Coimbatore-Mettupalayam Road, featuring open plots, mountain vistas, and clear skies.",approval_pending
ITHU NAMMA VEEDU,twP0glR4EyU,3BHK Karamadai 📞 8220631166 | 3.5Cent | 1850Sq.ft Build-up | 1.05Cr Budget | North Facing Coimbatore,https://www.youtube.com/watch?v=twP0glR4EyU,2026-08-23T08:30:18Z,analyzed_from_video,success,,True,"Karamadai, Mettupalayam Road, Coimbatore",Karamadai,True,1.0,Independent Villa,3,3.5 Cents,1850 sq.ft,₹1.05 Crore (Negotiable),North,NOT SPECIFIED,2,3,NOT SPECIFIED,Covered Car Parking Porch,DTCP Approved,"Borewell | 7,000 Liters Sump | Covered Parking | Modular Kitchen | Pooja Unit | Open Terrace | False Ceiling with LED Lights",,8220631166,road_width | exact_bathroom_count | nearby_landmarks,"3BHK Independent Villa in Karamadai, Mettupalayam Road, Coimbatore | North facing site and North facing main door | Land area is 3.5 Cents and build-up area is 1850 sq.ft | 7,000 Liters Sump and Borewell available | DTCP approved site | Price: 1.05 Crore (negotiable) with up to 75% bank loan support","High-definition architectural walkthrough video showcasing the exterior gate, car porch, living hall, pooja room, modular kitchen, bedrooms, bathrooms, internal staircase, upper floor, and roof terrace.","Modern two-story villa elevation painted in white with wood-patterned accent panels, black metal gates, a decorative circular wall feature with tree lattice design, and a fully tiled covered parking area.",Suburban residential layout featuring newly built independent homes with clear sky views.,approval_pending
Dream Home Tamil,xTvjrweqpy4,"கோவை,பாப்பம்பட்டி பிரிவு  அருகில்,45 லட்சத்தில் (interior) உடன் 😍2BHK வீடு😍📍#nadupalayam #cbe",https://www.youtube.com/watch?v=xTvjrweqpy4,2026-08-23T14:10:19Z,analyzed_from_video,success,,True,"Nadupalayam, Coimbatore, Tamil Nadu",Pattanam,True,1.0,Independent Villa,2,2 Cents (800 sq.ft.),700 sq.ft.,₹45 Lakhs,NOT SPECIFIED,30 & 33 Feet,2,2,NOT SPECIFIED,Covered Car Parking,DTCP Approved / Plan Approved,"Interior Work & False Ceiling | Modular / Modern Kitchen | 30 & 33 Feet Tar Roads | Drainage Facilities | Tree Plantation | Solar Street Lights | Water Connection & 20,000L Overhead Tank | Borewell with Motor | Compound Wall | Septic Tank",Nadupalayam Bus Stop (200m) | Kalaignar College / KIT College of Engineering (2 km) | Papampatti Pirivu / Trichy Road (2.5 km) | SBIOA CBSE School (2.5 km) | L&T Bypass (2.5 km) | Valarmathi CBSE & Matric School (3 km) | Singanallur Bus Stand (8 km),+91 9994211137 | +91 9843711137,facing | bathrooms,"2BHK villa with interior work priced at ₹45 Lakhs including land and construction. | Property built on 800 sq.ft. (2 cents) plot with 700 sq.ft. built-up area. | Located in Nadupalayam, 200m from Nadupalayam bus stop and 2.5 km from Papampatti Pirivu. | Gated community project with 61 total plots/sites by Raj Builders (Mr. Prabhu). | Up to 80% home loan available for house purchase and 70% for land.","Vertical real estate tour format featuring on-camera host and builder, transitioning to interior walkthrough footage.","Modern G+1 elevation with beige, grey, and dark brown accent paint, exterior LED panel lighting, glass-balustrade balcony, tile-clad porch walls, tiled parking area, and gated entry.","Developing residential gated community layout featuring open plot plots, coconut trees nearby, wide internal roads, and views of surrounding greenery.",approval_pending
COVAI REAL ESTATE,3HCxfx5DoJs,Low budget plots and villas sale in sulur coimbatore,https://www.youtube.com/watch?v=3HCxfx5DoJs,2026-08-24T00:53:06Z,analyzed_from_video,success,,True,"Sulur, Kandampadi Junction, Coimbatore, Tamil Nadu",,True,0.75,House / Villa / Plot (Gated Community),NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,₹27 Lakhs,NOT SPECIFIED,"33, 40 FEET ROAD",NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,"Gated Community | Cricket Turf | Yoga Center | Water Connection | EB Connection | 33, 40 Feet Tar Road | Free Registration (first 10 customers)",Sulur New Bus Stand (4 km) | KMCH Sulur Hospital (3 km) | Sulur Air Force Station Opposite Road (1 km) | Kandampadi Junction,8220101046,bhk | land_area | built_up_area | facing | floors | bedrooms | bathrooms | parking | approval,"Located at Kandampadi Junction, Sulur | House construction offer available starting at ₹27 Lakhs in a gated community | 4 km from Sulur New Stand, 3 km from KMCH Hospital, and 1 km from Airforce Station road | Features cricket turf, yoga center, water supply, electricity connection, and 33/40-ft wide roads | Free registration offer for the first 10 customers","Vertical promotional video clip featuring dynamic text overlays, local road footage highlighting nearby landmarks, on-site footage of under-construction homes, and elevated views of the plotted layout and sports turf.","Under-construction two-story modern houses with green accents and balconies, surrounding plotted layout plots with boundary markers, paved internal blacktop roads, and an enclosed green turf area for cricket.","Semi-urban residential plot community near major roads, healthcare facilities, and military air base infrastructure in the Sulur area of Coimbatore.",approval_pending
ITHU NAMMA VEEDU,_XMACm5xxtc,"3.5 சென்டில் 3 Bedroom வீடு | House for sale in Coimbatore, L&T Bypass, Near Karpagam college",https://www.youtube.com/watch?v=_XMACm5xxtc,2026-08-24T08:06:28Z,analyzed_from_video,success,,True,"L&T Bypass, Near Karpagam College, Coimbatore",,True,0.75,Independent House,3 BHK,3.5 Cents,1800 sqft,NOT SPECIFIED,East,NOT SPECIFIED,G+1,3,4,1 Car Covered Parking,DTCP,Gated Community | 24/7 CCTV Surveillance | Individual Borewell | Underground Water Sump | Modular Kitchen | Store Room | Utility / Washing Area | Gazebo on Terrace | Private Balcony | Open Terrace | Street Lights | Tar Road Access | Temple Provision | Park Area Provision,L&T Bypass Road | Karpagam College | L&T IT Park,77087 80440 | 86674 63872,price | road_width,"3BHK Independent Villa/House located in a private gated community project of about 20 houses. | Built on an East-facing 3.5-cent land plot with 1800 sqft total built-up area. | Features East-facing teak wood main door, false ceiling in living room, fully modular kitchen with separate store room and utility passage. | 3 master bedrooms with customized interior wood/loft works, individual texture paint accent walls, and attached bathrooms. | Includes an extra outdoor/common toilet, front covered car parking (12' x 21'), open balcony, private balcony, and a covered terrace gazebo.","High-definition video tour starting with aerial drone footage showing the gated community layout and highway, transitioning to a presenter-led detailed walkthrough of the villa exterior, living room, kitchen, bedrooms, hidden bathroom features, balcony, and rooftop terrace.","Modern multi-textured dual-tone exterior with vertical groove lines, brown/wood-style steel main entrance gate, covered car porch with hexagonal tiled flooring, perimeter setback passage with gas cylinder safety cage and CCTV cameras, first-floor open balcony with decorative steel railings, and rooftop metal-frame gazebo shelter.","Organized gated community layout featuring a row of uniform modern duplex villas served by wide internal asphalt tar roads, street lighting, perimeter security compound wall with main entrance gate, surrounded by green open spaces near the L&T Bypass highway corridor in Coimbatore.",approval_pending
ITHU NAMMA VEEDU,PAs5DHZmBKo,"3.5 சென்டில் 3 Bedroom வீடு | House for sale in Coimbatore, L&T Bypass, Near Karpagam college",https://www.youtube.com/watch?v=PAs5DHZmBKo,2026-08-24T09:00:34Z,analyzed_from_video,success,,True,"Coimbatore, L&T Bypass, Near Karpagam College",,True,0.75,Independent House,3 BHK,3.5 Cents,1800 sqft,NOT SPECIFIED,East,NOT SPECIFIED,G+2,3,4,Covered Car Parking (12' x 21'),DTCP,Car Parking | Water Sump | Individual Borewell | Gazebo | 3kW Solar Panels | Solar Water Heater | Water Softener | Pressure Pump | CCTV Camera & DVR | Modular Kitchen | Pooja Room | Store Room | Private Balcony,L&T Bypass | Karpagam College | L&T IT Park,77087 80440 | 86674 63872,price | road_width,"3BHK independent house constructed on a 3.5-cent plot with 1800 sqft built-up area | East facing site and main door | DTCP approved site with 75% bank loan availability | Equipped with 3kW solar panel system, solar water heater, and water softener","Real estate video walkthrough featuring two presenters guiding through exterior elevation, car parking, living hall, kitchen, bedrooms, bathrooms, and terrace space.","Contemporary two-story house with blue and white accent stripes, wooden porch accents, recessed ceiling lighting in the porch, a gated entrance, and rooftop solar panels with a covered gazebo area.","Part of a structured gated community style development with concrete paving, streetlights, and similar newly built modern villas.",approval_pending
COVAI REAL ESTATE,zUnsVCOOsRg,2 Lakhs worth offers | New Dtcp Site Launch In Mettupalayam Road Coimbatore ✅,https://www.youtube.com/watch?v=zUnsVCOOsRg,2026-08-24T12:48:38Z,analyzed_from_video,success,,True,"Shanthi Medu, Mettupalayam Main Road, Coimbatore, Tamil Nadu",Thudiyalur | Narasimhanaickenpalayam,True,1.0,Residential Plot,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,DTCP Approved,Tar Road | Grand Entrance Arch | Drainage System | Avenue Tree Plantation | 24/7 Public Transport Access | Water Supply,Shanthi Medu Bus Stand | Mettupalayam Main Road | Thambu Higher Secondary School | K R Hospital | Press Colony,78710 40555,price | land_area | facing | road_width,"DTCP approved site launch 'Shree Gaarden' located on Mettupalayam Main Road near Shanthi Medu Bus Stand, Coimbatore. | Launch offer includes free spot booking registration worth up to Rs 2 Lakhs on Onam / August 26. | Land plus building construction options are available with special offers. | Layout features tar roads, drainage infrastructure, drinking water availability, and entrance arch.","Aerial drone video overview showcasing the gated plot layout, road network, surrounding residential homes, and street-level views of Mettupalayam Road.","An open residential land layout named Shree Gaarden featuring leveled plots, laid asphalt internal roads, drainage gutters, saplings planted along roadsides, and an entrance arch structure.","Established residential and commercial area off Mettupalayam Main Road near Shanthi Medu, surrounded by independent houses, schools, hospitals, and public bus transit.",approval_pending
Tamil Veedu,AIolIZydXTU,வடக்கு பார்த்த 3BHK வீடு விற்பனைக்கு💥💥 Compact Duplex House for Sale | Epi-1639,https://www.youtube.com/watch?v=AIolIZydXTU,2026-08-24T12:27:34Z,analyzed_from_video,success,,True,"Kumarankundru, Mettuppalayam to Annur Road, Coimbatore, Tamil Nadu",,True,0.75,Independent House,3 BHK,3.25 Cents (1400 sq.ft),1750 sq.ft,₹65 Lakhs,North,NOT SPECIFIED,G+1,3,4,1 Covered Car Parking,DTCP Approved,Car Parking | Borewell | Water Sump | Modular Kitchen | PVC Cupboards | Pooja Cabinet | Balcony | Terrace,Kumarankundru | Mettuppalayam to Annur Road,Mr. Srinivas - 9786990833,road_width,"North-facing 3BHK duplex house constructed on a 3.25 cent (30.5 ft x 46 ft) land area. | Built-up area of the duplex house is 1750 sq.ft. | Car parking size is 19 ft x 11 ft with dedicated borewell and water sump. | Ground floor consists of a 16 ft x 16 ft living hall, 17 ft x 8 ft kitchen & dining, and a 16 ft x 10 ft bedroom with 8 ft x 5 ft attached bathroom. | Outside common bathroom size is 6 ft x 4 ft with Indian toilet. | First floor contains a 16 ft x 10 ft bedroom with attached bathroom (6 ft x 4 ft), a 16 ft x 8 ft bedroom with attached bathroom (6 ft x 4 ft), and a covered balcony (16 ft x 6 ft). | Located in Kumarankundru, Mettuppalayam to Annur NH Road, Coimbatore. | Total asking price is ₹65 Lakhs (negotiable) with bank loan facility available.","Real-time walkthrough video displaying the house exterior, car parking, living hall, modular kitchen, bedrooms, bathrooms, internal staircase, balcony, and terrace view.","Modern duplex house elevation in grey shades with laser-cut metal design panels, glass balcony railings, textured accent walls, and a secure sliding metal gate.",Suburban residential neighborhood in Coimbatore located near Kumarankundru on the Mettuppalayam to Annur Highway with open natural surroundings and scenic mountain views.,approval_pending
